source,destination,same_community,pagerank_difference,betweenness_difference,hub_score_difference,authority_score_difference,embedding_cosine_similarity
IND144001AAC,IND160002AAC,1,0.007934020715425401,0.0550782085482796,0.0157867356429135,0.0147941734599692,0.9077836
IND144527AAA,IND141115AAA,1,0.00026695722243860005,0.0004035494840696,0.0002976244618712495,3.310193685514473e-05,0.9659135
IND145001AAA,IND176201AAA,1,0.0003791918003655,1.0946188537151363e-06,5.117801333431502e-22,4.5312398217305685e-21,0.9886672
IND145001AAA,IND176303AAA,1,3.247814690549998e-05,0.0,2.4521800051629198e-21,2.833032428147461e-20,0.98586756
IND176201AAA,IND176303AAA,1,0.000411669947271,1.0946188537151363e-06,1.9403998718197696e-21,3.286156410320518e-20,0.99432415
IND176303AAA,IND176310AAA,1,1.867762741250003e-05,0.0,4.9197670567192446e-21,1.845095088749212e-20,0.98860776
IND147001AAB,IND147201AAA,1,2.5385451939998176e-07,0.0004024548652158849,0.001573615652185045,0.0015955474315106001,0.91821843
IND147001AAB,IND160002AAC,1,0.007647689696573501,0.05467465906421,0.0160516535350126,0.012854522570046201,0.9283263
IND147201AAA,IND148023AAA,1,0.00017216209051060006,0.0008118423165053848,1.8405852349555103e-05,0.00016908516312390002,0.9894749
IND147001AAD,IND147201AAA,1,2.5385451939998176e-07,0.001618576411693385,0.0015920215045345449,0.0015955474315106001,0.9282256
IND147001AAD,IND148023AAA,1,0.00017241594503000004,0.0008067340951880001,0.0016104273568841,0.0017646325946345002,0.92670876
IND147001AAD,IND160002AAC,1,0.007647689696573501,0.053458537517732496,0.0160332476826631,0.012854522570046201,0.89027596
IND148023AAA,IND148001AAA,1,0.00021348495529200002,0.0008129369353591,1.112659891166894e-20,0.00017501829528850004,0.9854244
IND148023AAA,IND148024AAB,1,0.00021348495529200002,0.0008129369353591,1.112659891166894e-20,0.00017501829528850004,0.98839474
IND147101AAA,IND147105AAA,1,0.0,0.0,0.0,0.0,0.990469
IND147101AAA,IND160002AAC,1,0.007435795917062001,0.0550782085482796,0.0158684067786349,0.0127076060118812,0.9470897
IND147105AAA,IND147101AAA,1,0.0,0.0,0.0,0.0,0.990469
IND147105AAA,IND160002AAC,1,0.007435795917062001,0.0550782085482796,0.0158684067786349,0.0127076060118812,0.94546777
IND148028AAA,IND147001AAB,1,0.0002863310188519,0.0004035494840696,0.0011840535508902,0.001939650889923,0.9476003
IND148028AAA,IND147001AAD,1,0.0002863310188519,0.0016196710305471,0.0012024594032397,0.001939650889923,0.9108769
IND148101AAA,IND148102AAA,1,1.744733775929999e-05,2.1892377074000306e-06,0.0002351316623626,0.00017304058456699996,0.9888915
IND148102AAA,IND151001AAA,1,0.0019118829499593002,0.0046335216077761,0.0013752956945215,0.002235829231569,0.9820408
IND151103AAA,IND151001AAA,1,0.0019293302877186002,0.0050367062188945,0.0013752956945215,0.002062788647002,0.97827893
IND151302AAA,IND151505AAA,1,1.744733775929999e-05,2.1892377073999764e-06,3.28742267118316e-20,0.00017304058456700004,0.97849184
IND151505AAA,IND151506AAA,1,1.4784059565299957e-05,2.1892377075000483e-06,0.00023513166236259998,3.125957444820041e-19,0.979084
IND151506AAA,IND151001AAA,1,0.0018970988903940001,0.004230701869609,0.0013752956945215,0.0022358292315689996,0.96369606
IND152024AAA,IND152123AAA,1,6.653284968949997e-05,2.1892377074000306e-06,3.207824168993858e-05,0.00023550804483639997,0.99245393
IND152123AAA,IND152026AAA,1,0.0014555151491324001,0.0038428419224426002,0.0021597116157004615,0.0003050268506888,0.9763569
IND152101AAA,IND152026AAA,1,0.0015220479988219,0.004246026533561,0.0021597116157004615,6.951880585240002e-05,0.9806063
IND152107AAA,IND152026AAA,1,0.0013753428809606,0.004246026533561,0.0021597116157004615,6.334093919220003e-05,0.9811685
IND152116AAA,IND152026AAA,1,0.0015220479988219,0.004246026533561,0.0021342946431797305,6.951880585240002e-05,0.978361
IND152116AAA,IND152107AAA,1,0.0001467051178613,0.0,2.5416972520730764e-05,6.177866660199991e-06,0.9939475
IND160003AAA,IND160002AAC,1,0.007697881922470201,0.0550782085482796,0.0160878412800599,0.0128983587684823,0.9807466
IND160102AAC,IND160002AAC,1,0.007697881922470201,0.0550782085482796,0.0160878412800599,0.0128983587684823,0.96985686
IND173212AAA,IND134102AAA,1,0.0001818109270583,0.001011427820832781,0.0016155092893752,0.0015728265314374,0.9652616
IND173212AAA,IND160002AAC,1,0.007607494226394801,0.0540665982909712,0.0158005109342854,0.0128519500666151,0.9274565
IND173212AAA,IND173220AAA,1,0.000232003152955,0.0010116102573084,0.0014112547744459,0.0017441752213183,0.97655535
IND173212AAA,IND174103AAA,1,0.00031796631661430003,0.00040719821358210014,0.0002873303457744999,0.00022250970533760003,0.9802352
IND174001AAA,IND175018AAA,1,2.6396666028799965e-05,2.1892377074003017e-06,8.652794508894836e-21,0.0019174822849642,0.9929042
IND174307AAA,IND176041AAA,1,0.0003012342596576,0.0,0.0002016526087272,2.1667593477300027e-05,0.947357
IND181152AAA,IND184121AAA,1,0.00034677006821130015,0.00020177474203479998,0.002027800603067688,0.0019402706622171,0.98904335
IND184104AAA,IND160002AAC,1,0.007475432705696401,0.054067510473349296,0.0157586306253432,0.0126761742497458,0.9112021
IND184104AAA,IND181152AAA,1,0.00012262191185309992,0.0008085584599443,0.0018450524925024882,0.00020254821552439985,0.9901978
IND184104AAA,IND181152AAB,1,0.00016598618192289994,0.00020213961498609997,0.00027097976573850014,0.0016884121322001,0.9717245
IND184104AAA,IND184121AAA,1,0.00046939198006440007,0.0006067837179095,0.00018274811056519995,0.0017377224466927001,0.9943671
IND160102AAD,IND160002AAC,1,0.007934020715425401,0.0550782085482796,0.0160700593873622,0.0147941734599692,0.76278806
IND160102AAD,IND160002AAD,1,5.019222589659999e-05,0.0,0.001573615652185,0.0001690851631238,0.8708031
IND173220AAA,IND173212AAA,1,0.000232003152955,0.0010116102573084,0.0014112547744459,0.0017441752213183,0.97655535
IND173220AAA,IND174103AAA,1,0.0005499694695693001,0.0006044120437263,0.0011239244286714001,0.0019666849266559002,0.962433
IND175018AAA,IND175001AAA,1,2.2464023447999978e-05,2.189237707399868e-06,7.927286841409854e-21,8.227803394640147e-20,0.99497104
IND174021AAA,IND176048AAA,1,0.0001003844517933,0.0004042792299721,1.7868956473185117e-20,2.055761698546046e-19,0.98661065
IND176048AAA,IND175015AAA,1,8.533517677599997e-05,0.0004035494840696,0.0002016526087272,1.699130385884175e-19,0.9869173
IND174101AAB,IND134102AAA,1,0.0001447155619723,1.824364756191894e-07,0.0013670266771341,0.0003693968619167,0.944586
IND174101AAB,IND160002AAC,1,0.007934020715425401,0.0550782085482796,0.0160489935465265,0.0147941734599692,0.8813213
IND175001AAA,IND175101AAA,1,1.91128158569e-05,2.189237707399868e-06,0.0015558337594873,7.537929800250024e-20,0.9946273
IND175101AAA,IND160002AAC,1,0.007371636968176001,0.0526623847381303,0.0160878412800599,0.0147941734599692,0.9146151
IND175015AAA,IND174001AAA,1,0.00030869061334640006,0.0016145628092298003,0.0002016526087272,0.0019174822849642,0.955442
IND176061AAA,IND160002AAC,1,0.0078336362636321,0.0546742941912588,0.0160878412800599,0.0147941734599692,0.8907345
IND176110AAB,IND177033AAA,1,8.533517677599997e-05,0.0004035494840696,0.0015558337594873,8.513179082001024e-20,0.9888442
IND177033AAA,IND160002AAC,1,0.007748301086856101,0.0542703798342379,0.0160878412800599,0.0147941734599692,0.8649681
IND176215AAA,IND176061AAA,1,0.0001003844517933,0.0004039143570208,0.0015558337594873,1.5318161631840566e-19,0.96974933
IND176310AAA,IND145001AAA,1,1.3800519492999951e-05,0.0,2.467587051556325e-21,4.678127516896673e-20,0.9844116
IND177001AAA,IND176110AAB,1,0.0001003844517933,0.0004042792299721,8.95291072000616e-21,5.53541819609603e-20,0.97778475
IND177101AAA,IND176001AAA,1,7.524637508700009e-06,7.297459024767576e-07,6.916593123850281e-21,4.7588867235505896e-20,0.9633564
IND177101AAA,IND176001AAB,1,7.524637508700009e-06,7.297459024767576e-07,6.916593123850281e-21,4.7588867235505896e-20,0.95951843
IND177203AAA,IND177101AAA,1,0.0001003844517933,7.297459024767576e-07,8.462994284383547e-21,1.4704480390735806e-20,0.98730236
IND184121AAA,IND160002AAC,1,0.0070060407256320005,0.0546742941912588,0.015575882514778,0.014413896696438501,0.89229655
IND184121AAA,IND181152AAA,1,0.00034677006821130015,0.00020177474203479998,0.002027800603067688,0.0019402706622171,0.98904335
IND184121AAA,IND181152AAB,1,0.00030340579814150013,0.00040464410292340007,0.0004537278763037001,4.9310314492599986e-05,0.9797284
IND184121AAA,IND184104AAA,1,0.00046939198006440007,0.0006067837179095,0.00018274811056519995,0.0017377224466927001,0.9943671
IND181152AAB,IND160002AAC,1,0.007309446523773501,0.0542696500883354,0.0160296103910817,0.0143645863819459,0.86228174
IND181152AAB,IND181201AAB,1,0.0004140124786458,0.0008085584599442,0.0015688869925162283,0.00025615566610309997,0.99220526
IND181152AAB,IND184121AAA,1,0.00030340579814150013,0.00040464410292340007,0.0004537278763037001,4.9310314492599986e-05,0.9797284
IND181201AAB,IND181152AAB,1,0.0004140124786458,0.0008085584599442,0.0015688869925162283,0.00025615566610309997,0.99220526
IND201001AAA,IND201007AAA,1,0.001789748931209,0.0037709810634413,0.0008705505101325991,0.008481189815712756,0.99407333
IND201005AAA,IND201007AAA,1,0.001789748931209,0.0037709810634413,0.0008705505101325991,0.008481189815712756,0.98938626
IND201007AAB,IND110044AAB,1,0.00012328521889570006,0.0004595991818505999,0.007420122444483699,0.00030166706140195674,0.93810695
IND201007AAB,IND201007AAA,1,0.001789748931209,0.0016244143789132998,0.0017946865366073993,0.008481189815712756,0.9511652
IND201007AAB,IND201301AAF,1,0.0019684569173141,0.0005112061170776002,0.0018057499018027663,0.008481147765999557,0.8145303
IND245101AAA,IND201007AAA,1,0.0014152005063273,0.0037709810634413,0.0008809943960210991,0.008384203729460166,0.9919786
IND245101AAA,IND245304AAA,1,0.0,0.0,0.0,4.0657581468206416e-20,0.9975298
IND245304AAA,IND201007AAA,1,0.0014152005063273,0.0037709810634413,0.0008809943960210991,0.008384203729460166,0.99232566
IND245304AAA,IND245101AAA,1,0.0,0.0,0.0,4.0657581468206416e-20,0.9975298
IND201301AAL,IND201301AAF,1,0.0010352734730131002,0.0012252433702585,0.0008918061816128662,0.008482323560603196,0.97810906
IND201301AAL,IND201307AAA,1,0.0007116427944022,0.0004101171971919,0.000902242870147321,9.581170050438403e-05,0.9861049
IND201304AAA,IND201301AAF,1,0.0016063142853168003,0.0016353605674504,0.0008816094531570662,0.008385364506604806,0.9890158
IND201307AAA,IND201301AAL,1,0.0007116427944022,0.0004101171971919,0.000902242870147321,9.581170050438403e-05,0.9861049
IND201306AAA,IND201301AAF,1,0.0023588943730568,0.0016353605674504,0.0008919268433925662,0.0084834709140972,0.8381808
IND201306AAA,IND201304AAA,1,0.00075258008774,0.0,1.0317390235499977e-05,9.810640749239398e-05,0.83740383
IND205001AAB,IND110037AAM,1,0.0036571253042483,0.0348884530055256,0.0178168846943717,0.013844510520984501,0.786199
IND205001AAB,IND205135AAA,1,0.0008757187919379,0.0064421968270648,0.0015632744810895299,0.0003388095566461,0.9711177
IND205001AAB,IND209625AAA,1,0.0006020827132384,0.0040176160660858,0.0015813479802218,0.00033686755731180003,0.93758315
IND205001AAB,IND209721AAB,1,0.0008757187919379,0.0064421968270648,0.0015632744810895299,0.0003388095566461,0.9148176
IND205001AAB,IND283203AAA,1,0.0006020827132384,0.0060278227787751,0.0007789086598236001,0.00033686755731180003,0.9653367
IND207123AAA,IND202001AAB,1,0.0007036594741242,0.0031639315095245,0.0022045006884926,0.0019897838989234,0.98815984
IND202001AAC,IND204215AAA,1,0.0001003844517933,0.0004046441029233,1.5308333836898172e-20,1.7537829110550584e-19,0.98664737
IND204215AAA,IND207001AAA,1,8.533517677599997e-05,0.00040391435702090005,8.322526904638526e-21,1.4556448899836713e-19,0.98968476
IND203001AAA,IND203131AAA,1,0.0001003844517933,2.9189836099070305e-06,2.2464008135706964e-20,1.6404490945453626e-19,0.99862266
IND203131AAA,IND203135AAA,1,8.533517677599997e-05,2.189237707430274e-06,1.1795245872700965e-20,2.1360664720073265e-19,0.99892616
IND203135AAA,IND203390AAA,1,0.00015358687184770004,2.1892377074302714e-06,0.0008921668034713,7.705392662172075e-20,0.99838036
IND203135AAA,IND203396AAB,1,5.6583904089099995e-05,5.108221317337304e-06,3.6918462023157775e-21,1.4456564862826053e-20,0.99824494
IND203390AAA,IND201301AAF,1,0.0020195878726398,0.0016280631084256325,0.0008816094531570662,0.0084834709140972,0.78827244
IND203396AAB,IND203390AAA,1,0.00021017077593680003,7.297459024767576e-06,0.0008921668034713,9.151049148454679e-20,0.9978939
IND204101AAA,IND202001AAB,1,0.0007035990855406001,0.0031511196388794216,0.0013537064940433003,0.0020114523112458,0.95034206
IND204101AAA,IND282002AAD,1,0.0009646457315554001,0.004656131142588722,0.0011520462646153,0.0078494111482349,0.9879023
IND207001AAA,IND207302AAA,1,7.255182039110001e-05,0.0004031846111183999,0.000236843474616,7.91375723155996e-20,0.9928631
IND205135AAA,IND283203AAA,1,0.00027363607869950005,0.0004143740482897,0.00234218314091313,1.9419993342999773e-06,0.99485654
IND209625AAA,IND241124AAB,1,2.8907475532499987e-05,2.1892377074996146e-06,2.637266196179821e-21,0.00017185800189820002,0.98131573
IND209721AAB,IND209625AAA,1,0.00027363607869950005,0.002424580760979,1.8073499132270168e-05,1.9419993342999773e-06,0.9806647
IND283203AAA,IND110037AAM,1,0.0042592080174867,0.0409162757843007,0.0170379760345481,0.0141813780782963,0.7990597
IND283203AAA,IND282002AAD,1,0.0007092884958126,0.0042545689649441006,0.0001205727063648002,0.0079182074145796,0.89095235
IND206001AAA,IND000000ACB,1,0.010921454236277,0.2198245016688506,0.0412980085247006,0.0343696613427269,0.84241074
IND206122AAA,IND206001AAA,1,5.035853736069996e-05,2.1892377074000306e-06,0.0036144959070443,0.0006561297118956,0.98760855
IND207302AAA,IND202001AAB,1,0.0006673312536815,0.0019521884384619,0.0022045006884926,0.0022521065794887,0.9324331
IND207247AAB,IND205001AAB,1,0.00045037530121849994,0.004028562254623,0.0015278477017861935,0.0005087255592099999,0.95477396
IND208006AAA,IND209304AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.99267143
IND208012AAA,IND209304AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.98643255
IND208017AAA,IND209304AAA,1,0.004979684452127701,0.0403593894432335,0.0051255139481514,0.0093267699510549,0.8161142
IND208019AAA,IND209304AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.9885295
IND209101AAA,IND209111AAA,1,5.035853736069996e-05,2.1892377074998314e-06,2.3685340297533746e-20,0.0006561297118955997,0.9854932
IND209111AAA,IND285001AAD,1,4.3202301580800044e-05,2.189237707400085e-06,1.5763189545115597e-21,2.2522009866630445e-19,0.98730665
IND285001AAD,IND285205AAB,1,3.6205230543900034e-05,2.189237707400085e-06,1.281569644991826e-21,1.498896389095266e-20,0.98732626
IND209206AAB,IND210301AAA,1,5.035853736069996e-05,0.0004061035947283,6.63124120319805e-22,0.0006561297118956,0.9918292
IND209801AAA,IND209304AAA,1,0.0046460183068065,0.0403593894432335,0.0051255139481514,0.0086706402391593,0.9928847
IND211002AAB,IND209304AAA,0,0.0033207282951812,0.0315055040328001,0.0050835525331191,0.008630847300180801,0.86128044
IND211002AAB,IND211011AAA,1,0.0012811713425629001,0.008043502585733,0.0010228140186662,0.0005860211797294,0.9741847
IND211002AAB,IND211013AAA,1,0.0012811713425629001,0.0088538854104334,0.0010228140186662,0.0005860211797294,0.8904327
IND211002AAB,IND485001AAC,1,0.0010270348427301999,0.0060175455239818995,0.0010228140186662,0.000516721233715,0.9375509
IND212601AAA,IND210001AAA,1,5.035853736069996e-05,2.1892377073999764e-06,3.39559626747078e-20,0.0006561297118956003,0.98399335
IND221313AAA,IND211002AAB,1,0.0013252900116253,7.236646866220012e-05,0.0009452229174391093,3.979293897850007e-05,0.8039313
IND221313AAA,IND221010AAA,1,0.00026966203154090004,0.0085201482843673,7.759110122709074e-05,0.000647792540115613,0.88387096
IND221313AAA,IND221401AAA,1,0.00026966203154090004,0.008114044689639,7.759110122709074e-05,0.000647792540115613,0.87776744
IND221313AAA,IND222136AAA,1,0.00031412841656299997,0.0089262518790956,7.759110122709074e-05,0.0006476972531396813,0.8070635
IND221313AAA,IND232101AAB,1,5.460300545220002e-05,0.0044514500051081995,7.759110122709074e-05,0.000647695011046711,0.8301923
IND221313AAA,IND276128AAA,1,0.00026966203154090004,0.0077079410949107,7.759110122709074e-05,0.000647792540115613,0.88250184
IND241124AAB,IND242001AAA,1,2.4960604835299986e-05,2.1892377074003017e-06,7.833050946657676e-21,2.5077340897431638e-20,0.9806316
IND210001AAA,IND210427AAA,1,4.3202301580800044e-05,2.1892377075000483e-06,0.0009808526036339,3.228817981012226e-19,0.986098
IND210427AAA,IND209304AAA,1,0.004552457467865,0.039553385093948,0.0051255139481514,0.0093267699510549,0.9396973
IND210431AAA,IND209304AAA,1,0.004484829322758101,0.038748840236467304,0.0051255139481514,0.0093267699510549,0.88184786
IND210501AAB,IND209304AAA,1,0.004979684452127701,0.0403593894432335,0.0051255139481514,0.0093267699510549,0.84910166
IND211011AAA,IND212501AAA,1,4.4141928164400084e-05,2.1892377073999764e-06,2.832595986570272e-21,0.00010990147114470005,0.9870107
IND485001AAC,IND471001AAA,1,0.0002953183079627,0.0016547596460246001,7.238584631000908e-06,0.00017920141715910008,0.96329963
IND485001AAC,IND485771AAA,1,0.000504310167527,0.0028363398864515,9.009157583381747e-21,0.0001792014171591,0.9544081
IND485001AAC,IND486001AAA,1,0.0003998142377448,0.0028363398864515,6.080838900968443e-21,0.00017920141715909997,0.952255
IND485001AAC,IND486771AAA,1,0.00010193625335069996,0.0015960759130338,3.906695521088419e-21,0.00017920141715909997,0.9335017
IND485001AAC,IND488001AAA,1,0.000504310167527,0.0028363398864515,4.444496295941269e-21,0.0001792014171591,0.9651438
IND211008AAA,IND211002AAB,1,0.0016589561569465,0.0088538854104334,0.0009496271010494996,0.0006959226508741,0.91221106
IND211010AAB,IND211002AAB,1,0.0016589561569465,0.0088538854104334,0.0009496271010494996,0.0006959226508741,0.9407378
IND212501AAA,IND212402AAA,1,3.754940915869998e-05,2.1892377075000483e-06,7.31869176167004e-05,2.693470051783728e-20,0.98705995
IND212402AAA,IND211002AAB,1,0.0011994800052398,0.008047881061147899,0.0009496271010494996,0.0006959226508741,0.9663204
IND221010AAA,IND221005A1A,1,9.085409342459997e-05,0.0004061035947283,2.7918128545569417e-21,8.337171779986833e-06,0.98461604
IND221010AAB,IND222001AAA,1,7.24685085873e-05,0.002862793175416301,2.0866364185056628e-08,9.864374547205986e-08,0.85368276
IND221010AAB,IND232101AAB,1,0.0003618948220082,0.0016072653502050005,9.076684584989031e-07,8.434700848889072e-06,0.931499
IND221010AAB,IND233001AAA,1,0.0004258989357885,0.0008278967263598996,9.076684584988968e-07,9.752906890236087e-08,0.95030004
IND222001AAA,IND222136AAA,1,7.93051085943e-05,4.7433483660989244e-06,8.86802094313847e-07,8.333815010446567e-06,0.93237185
IND232101AAB,IND232104AAB,1,5.860622223769998e-05,0.0004046441029233001,4.1210074163260746e-22,8.43470084888904e-06,0.99437857
IND233001AAA,IND275101AAA,1,7.346122274119998e-05,0.0020396397974225,4.040621495362043e-21,9.752906890229497e-08,0.9947885
IND233001AAA,IND275503AAA,1,0.00014755373989940002,0.0008092882058467002,1.3376649998670262e-21,9.752906890230781e-08,0.9875152
IND221303AAA,IND231001AAA,1,7.714685240390001e-05,0.0004064684676795,3.0155893272099043e-20,3.1603855403622506e-19,0.9953034
IND221401AAA,IND221303AAA,1,9.085409342459997e-05,0.00040573872177710005,3.3236290827575304e-20,8.337171779986889e-06,0.98530823
IND276128AAA,IND276305AAA,1,9.085409342459997e-05,0.00040464410292339996,1.156068916027421e-21,8.337171779986825e-06,0.99351275
IND221706AAA,IND273014AAB,1,0.0019132926703605002,0.0048923989666798,0.001040172522394,2.3008079423377066e-19,0.96329427
IND273014AAB,IND209304AAA,0,0.0025888119688974,0.0342432065981002,0.0050661940293913,0.0093267699510549,0.7332466
IND273014AAB,IND273155AAA,1,0.0020350515977603,0.006111074623815963,0.001040172522394,0.00011176664414949977,0.96774733
IND273014AAB,IND273304AAA,1,0.0017631246660660001,0.0057078900126976,0.001040172522394,0.00011304404442529977,0.97967243
IND273014AAB,IND274001AAA,1,0.0019319701867473002,0.005691470729891899,0.001040172522394,0.00011308939633979977,0.9585165
IND273014AAB,IND274301AAB,1,0.0016743255231394002,0.0048927638396310995,0.001040172522394,0.00011439685576039977,0.97550774
IND273014AAB,IND277303AAC,1,0.0020350515977603,0.0061019528000350026,0.001040172522394,0.00011176664414949977,0.9447286
IND222125AAB,IND222001AAA,1,0.0002707873909279,2.5541106586686514e-06,8.764281947659647e-07,9.864374547204424e-08,0.9257488
IND223101AAB,IND222125AAB,1,6.569700275319999e-05,0.0004061035947282697,1.0373899547883583e-08,3.6879723324466936e-20,0.9935945
IND224001AAA,IND224141AAB,1,0.0001003844517933,3.648729512383788e-07,1.6119442136875236e-20,1.851693365948956e-19,0.9791974
IND224141AAB,IND224122AAA,1,8.533517677599997e-05,3.648729512383788e-07,3.3539475645334906e-21,1.532771876151109e-19,0.9331746
IND226004AAA,IND226016AAA,1,5.019222589659999e-05,0.0,2.132224183209737e-21,1.0137488735409484e-20,0.8771074
IND226004AAA,IND226024AAA,1,5.019222589659999e-05,0.0,2.132224183209737e-21,1.0137488735409484e-20,0.8933874
IND231205AAA,IND231216AAA,1,0.0002586936443882,0.0,5.7357966761461664e-21,8.43659559111896e-21,0.9928604
IND231208AAA,IND231217AAA,1,0.0001003844517933,1.824364756191894e-06,1.2809167971936052e-20,9.87126093593425e-22,0.9988666
IND231217AAA,IND231225AAB,1,8.533517677599997e-05,1.0946188537151365e-06,1.2761335225046362e-20,1.218003219811495e-19,0.9978842
IND231225AAB,IND486886AAA,1,7.255182039110001e-05,3.648729512383787e-07,1.9821951491088126e-21,1.213454880695971e-19,0.9982897
IND486886AAA,IND486889AAA,1,6.168565111980002e-05,3.648729512383787e-07,8.450516894049973e-21,1.884837546981082e-20,0.99673045
IND232104AAB,IND221010AAB,1,0.0003032885997705,0.0012026212472817004,9.076684584989035e-07,3.228894090976159e-20,0.94641536
IND232104AAB,IND232327AAA,1,0.0002083590605976,0.0040701577710641,9.34876001076245e-23,9.377612177001896e-21,0.9853697
IND232104AAB,IND233221AAC,1,0.0002083590605976,0.0040701577710641,9.34876001076245e-23,9.377612177001896e-21,0.9658561
IND275101AAA,IND275503AAA,1,0.0002210149626406,0.0012303515915758,5.378286495229068e-21,1.2834723266388796e-20,0.99474204
IND275503AAA,IND275303AAA,1,4.6353431073699965e-05,0.00040464410292340007,1.217960889066837e-20,5.1141262903335667e-20,0.99556756
IND242001AAA,IND242307AAB,1,2.1742084761499953e-05,2.189237707399868e-06,2.911478844494775e-20,7.44832240070507e-20,0.98283195
IND242307AAB,IND207247AAB,1,7.60972468906001e-05,4.378475414899916e-06,5.350027843560643e-05,2.1226796191165e-19,0.9901249
IND242307AAB,IND242221AAA,1,0.00026729775582489995,0.0024180130478567,6.791563555545128e-21,1.9417481239366612e-19,0.9923093
IND242221AAA,IND207247AAB,1,0.00034339500271550005,0.0024136345724418,5.350027843560644e-05,1.809314951798389e-20,0.9904766
IND243001AAA,IND243503AAB,1,0.0009502647226326001,0.0004031846111184,2.1262450300675045e-20,2.0218122663426785e-19,0.9802674
IND243001AAA,IND244901AAB,1,0.0034418971145255,0.014030763654762,1.9591564764296603e-20,5.271334249349566e-19,0.9622942
IND243503AAB,IND244901AAB,1,0.0024916323918928998,0.0136275790436436,4.085401506497165e-20,3.2495219830068874e-19,0.9702136
IND244901AAB,IND243002AAA,1,0.0030096338406757,0.014030763654762,7.502771200747716e-20,3.568655791220522e-19,0.9655009
IND244901AAB,IND243201AAA,1,0.0026767010067691,0.013626423612631399,9.95859642705571e-20,5.515319984261305e-19,0.95398873
IND244901AAB,IND243503AAB,1,0.0024916323918928998,0.0136275790436436,4.085401506497165e-20,3.2495219830068874e-19,0.9702136
IND244901AAB,IND244221AAA,1,0.0030096338406757,0.006481542293639999,0.0017162491263353,3.568655791220522e-19,0.92724085
IND244901AAB,IND244301AAA,1,0.0030096338406757,0.0128157367271382,9.385610081310651e-20,3.568655791220522e-19,0.9447508
IND244901AAB,IND244921AAB,1,0.0027766594398534,0.0132229957528788,1.0215184768564725e-19,4.703797654632668e-19,0.9537784
IND244901AAB,IND246725AAB,1,0.0030096338406757,0.0120075431401452,8.782091811057163e-20,3.568655791220522e-19,0.9399815
IND243002AAA,IND243503AAB,1,0.0005180014487828,0.0004031846111184,3.4173696942505514e-20,3.1913380821363415e-20,0.9888184
IND243201AAA,IND262001AAA,1,0.0003184842502513,0.001208398402343,5.321786925519686e-20,6.940678292120833e-21,0.9614579
IND262001AAA,IND244901AAB,1,0.0023582167565178,0.0124180252102884,4.6368095015360234e-20,5.584726767182514e-19,0.9568069
IND262001AAA,IND262122AAB,1,0.0005730154051368,0.0016127384444736,5.5140799503885856e-21,2.1093249286141926e-20,0.97229505
IND243301AAB,IND244901AAB,1,0.0031929143002389,0.0136253898059362,2.52096976883563e-20,5.938131937531221e-19,0.9473295
IND243301AAB,IND244901AAC,1,9.29977392668e-05,0.0004049481637160219,6.511194872944018e-20,2.15439071360049e-19,0.98571944
IND244901AAC,IND244921AAB,1,0.0005092525996523,0.0008073422167734219,1.1830201267850778e-20,9.200564307019363e-20,0.9572762
IND263153AAB,IND131028AAB,1,0.0037544775438987,0.0405925325916002,0.0067628468225789,0.016314562911897798,0.8072181
IND263153AAB,IND244713AAA,1,0.0007128834303326999,0.007244187573886681,0.0018008274046652643,0.0002001969426628979,0.9566281
IND263153AAB,IND244715AAA,1,0.0011032631345935999,0.0072443700103623,0.001800574819191717,0.00019779514794259788,0.9547808
IND263153AAB,IND263002AAA,1,0.0016593098239656,0.0072443700103623,0.0018226387638907633,0.00019315985865639787,0.9705772
IND263153AAB,IND263139AAA,1,0.0016593098239656,0.0072443700103623,0.001843443251389726,0.00019315985865639787,0.9625538
IND263153AAB,IND263401AAA,1,0.0007128834303326999,0.006438730534028001,0.0018218663320221076,0.00020245757756389787,0.9636518
IND263153AAB,IND263645AAA,1,0.0012204870217943,0.0060315323204460005,0.0018437108536076394,0.00019782653186979786,0.9643159
IND244221AAA,IND131028AAB,1,0.0052269954775134,0.0402876812408405,0.0068905640945287,0.0163195374317448,0.8652177
IND244301AAA,IND244412AAA,1,3.554594903629996e-05,2.1892377075000483e-06,4.5989687544015704e-20,1.4712274579797546e-19,0.9591018
IND244412AAA,IND243301AAB,1,0.00021882640859949997,0.0008074638410904999,2.2656715580734497e-20,8.98248688330945e-20,0.9750167
IND244412AAA,IND244901AAB,1,0.0029740878916394,0.0128179259648457,4.78664132690908e-20,5.039883249200276e-19,0.9498573
IND244501AAA,IND244601AAB,1,0.0001918850527542,0.0004031846111184,6.599270461003323e-20,7.764389384831425e-20,0.97217786
IND244601AAB,IND244901AAB,1,0.0031423798079503002,0.0136275790436436,4.085401506497165e-20,6.275140342854005e-19,0.95747113
IND244713AAA,IND244715AAA,1,0.0003903797042609001,1.824364756191894e-07,2.5258547354724433e-07,2.4017947203000046e-06,0.98222226
IND244713AAA,IND263401AAA,1,0.0,0.0008054570398586809,2.103892735684335e-05,2.2606349009999876e-06,0.9819052
